CTY_CODE,CTY_NAME,I_ENDUSE,I_ENDUSE_LDESC,GEN_VAL_MO,CON_VAL_MO,AIR_WGT_MO,CNT_WGT_MO,VES_WGT_MO,I_ENDUSE,time
1XXX,NORTH AMERICA,00010,COCOA BEANS,34900,34900,320,0,0,00010,2020-07
4XXX,EUROPE,00010,COCOA BEANS,354934,354934,0,60788,60788,00010,2020-07
7XXX,AFRICA,00010,COCOA BEANS,26672973,26672973,0,12550023,12550023,00010,2020-07
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,4096275,4096275,0,1600200,1600200,00010,2020-07
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-07
0017,CAFTA-DR,00010,COCOA BEANS,8261604,8261604,0,2952512,2952512,00010,2020-07
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,4096275,4096275,0,1600200,1600200,00010,2020-07
0020,USMCA (NAFTA),00010,COCOA BEANS,34900,34900,320,0,0,00010,2020-07
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,20965108,20965108,320,8016586,8016976,00010,2020-07
0022,OECD,00010,COCOA BEANS,389834,389834,320,60788,60788,00010,2020-07
0023,NATO,00010,COCOA BEANS,339578,339578,0,59575,59575,00010,2020-07
0024,LAFTA,00010,COCOA BEANS,11918455,11918455,320,4714838,4715228,00010,2020-07
0025,EURO AREA,00010,COCOA BEANS,339578,339578,0,59575,59575,00010,2020-07
0026,APEC,00010,COCOA BEANS,6546952,6546952,320,2484175,2484565,00010,2020-07
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2020-07
0028,CACM,00010,COCOA BEANS,173797,173797,0,39368,39368,00010,2020-07
2010,MEXICO,00010,COCOA BEANS,34900,34900,320,0,0,00010,2020-07
2050,GUATEMALA,00010,COCOA BEANS,88842,88842,0,17408,17408,00010,2020-07
2080,BELIZE,00010,COCOA BEANS,82326,82326,0,14968,14968,00010,2020-07
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2020-07
2150,HONDURAS,00010,COCOA BEANS,34872,34872,0,9480,9480,00010,2020-07
2190,NICARAGUA,00010,COCOA BEANS,50083,50083,0,12480,12480,00010,2020-07
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-07
2410,JAMAICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-07
2450,HAITI,00010,COCOA BEANS,785049,785049,0,349236,349236,00010,2020-07
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,8087807,8087807,0,2913144,2913144,00010,2020-07
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-07
7880,MADAGASCAR,00010,COCOA BEANS,62715,62715,0,56281,56281,00010,2020-07
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,9268979,9268979,0,3341716,3341716,00010,2020-07
3XXX,SOUTH AMERICA,00010,COCOA BEANS,11883555,11883555,0,4714838,4715228,00010,2020-07
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
5520,VIETNAM,00010,COCOA BEANS,21875,21875,0,3267,3267,00010,2020-08
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,6171150,6171150,0,2529840,2529840,00010,2020-08
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
3010,COLOMBIA,00010,COCOA BEANS,40286,40286,0,19428,19428,00010,2020-08
3070,VENEZUELA,00010,COCOA BEANS,110789,110789,0,50874,50874,00010,2020-08
3310,ECUADOR,00010,COCOA BEANS,8495781,8495781,0,3600986,3600986,00010,2020-08
3330,PERU,00010,COCOA BEANS,5552962,5552962,0,2220606,2221940,00010,2020-08
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
4210,NETHERLANDS,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
4279,FRANCE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
6863,FIJI,00010,COCOA BEANS,7350,7350,0,1050,1050,00010,2020-08
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
7480,COTE D'IVOIRE,00010,COCOA BEANS,25608521,25608521,0,11459261,11459261,00010,2020-08
7490,GHANA,00010,COCOA BEANS,115498,115498,0,35824,35824,00010,2020-08
7530,NIGERIA,00010,COCOA BEANS,300207,300207,0,101640,101640,00010,2020-08
7630,CONGO,00010,COCOA BEANS,249302,249302,0,101646,101646,00010,2020-08
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
7780,UGANDA,00010,COCOA BEANS,45000,45000,0,10160,10160,00010,2020-08
4419,SWITZERLAND,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,51622303,51622303,0,22152664,22153998,00010,2020-08
0003,EUROPEAN UNION,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
1XXX,NORTH AMERICA,00010,COCOA BEANS,30289,30289,0,0,0,00010,2020-08
4XXX,EUROPE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
7XXX,AFRICA,00010,COCOA BEANS,26318528,26318528,0,11708531,11708531,00010,2020-08
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,6171150,6171150,0,2529840,2529840,00010,2020-08
5XXX,ASIA,00010,COCOA BEANS,21875,21875,0,3267,3267,00010,2020-08
0017,CAFTA-DR,00010,COCOA BEANS,4502493,4502493,0,1843110,1843110,00010,2020-08
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,6178500,6178500,0,2530890,2530890,00010,2020-08
0020,USMCA (NAFTA),00010,COCOA BEANS,30289,30289,0,0,0,00010,2020-08
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,19103400,19103400,0,7909976,7911310,00010,2020-08
0022,OECD,00010,COCOA BEANS,30289,30289,0,0,0,00010,2020-08
0023,NATO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
0024,LAFTA,00010,COCOA BEANS,14230107,14230107,0,5891894,5893228,00010,2020-08
0025,EURO AREA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
0026,APEC,00010,COCOA BEANS,11776276,11776276,0,4753713,4755047,00010,2020-08
0027,ASEAN,00010,COCOA BEANS,21875,21875,0,3267,3267,00010,2020-08
0028,CACM,00010,COCOA BEANS,5975,5975,0,1833,1833,00010,2020-08
2010,MEXICO,00010,COCOA BEANS,30289,30289,0,0,0,00010,2020-08
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2110,EL SALVADOR,00010,COCOA BEANS,5975,5975,0,1833,1833,00010,2020-08
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2410,JAMAICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2450,HAITI,00010,COCOA BEANS,370800,370800,0,174972,174972,00010,2020-08
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,4496518,4496518,0,1841277,1841277,00010,2020-08
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2020-08
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,4873293,4873293,0,2018082,2018082,00010,2020-08
3XXX,SOUTH AMERICA,00010,COCOA BEANS,14199818,14199818,0,5891894,5893228,00010,2020-08
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
5650,PHILIPPINES,00010,COCOA BEANS,65550,65550,0,11400,11400,00010,2020-09
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,2761425,2761425,0,1203960,1203960,00010,2020-09
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
3010,COLOMBIA,00010,COCOA BEANS,57100,57100,0,13390,13390,00010,2020-09
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
3310,ECUADOR,00010,COCOA BEANS,20115017,20115017,0,7954521,7954521,00010,2020-09
3330,PERU,00010,COCOA BEANS,2962095,2962095,0,1117121,1117121,00010,2020-09
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
4210,NETHERLANDS,00010,COCOA BEANS,20729,20729,0,934,934,00010,2020-09
4279,FRANCE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
7420,CAMEROON,00010,COCOA BEANS,5906267,5906267,0,2553121,2553121,00010,2020-09
7480,COTE D'IVOIRE,00010,COCOA BEANS,16028783,16028783,0,8514400,8514400,00010,2020-09
7490,GHANA,00010,COCOA BEANS,35031,35031,0,6578,6578,00010,2020-09
7530,NIGERIA,00010,COCOA BEANS,145102,145102,0,50820,50820,00010,2020-09
7630,CONGO,00010,COCOA BEANS,249302,249302,0,101646,101646,00010,2020-09
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
4419,SWITZERLAND,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,52966650,52966650,1110,23323133,23323133,00010,2020-09
0003,EUROPEAN UNION,00010,COCOA BEANS,20729,20729,0,934,934,00010,2020-09
1XXX,NORTH AMERICA,00010,COCOA BEANS,27641,27641,0,0,0,00010,2020-09
4XXX,EUROPE,00010,COCOA BEANS,20729,20729,0,934,934,00010,2020-09
7XXX,AFRICA,00010,COCOA BEANS,22436942,22436942,0,11239817,11239817,00010,2020-09
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,2826975,2826975,0,1215360,1215360,00010,2020-09
5XXX,ASIA,00010,COCOA BEANS,65550,65550,0,11400,11400,00010,2020-09
0017,CAFTA-DR,00010,COCOA BEANS,4451789,4451789,1110,1754865,1754865,00010,2020-09
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,2761425,2761425,0,1203960,1203960,00010,2020-09
0020,USMCA (NAFTA),00010,COCOA BEANS,27641,27641,0,0,0,00010,2020-09
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,27682004,27682004,1110,10867022,10867022,00010,2020-09
0022,OECD,00010,COCOA BEANS,48370,48370,0,934,934,00010,2020-09
0023,NATO,00010,COCOA BEANS,20729,20729,0,934,934,00010,2020-09
0024,LAFTA,00010,COCOA BEANS,23161853,23161853,0,9085032,9085032,00010,2020-09
0025,EURO AREA,00010,COCOA BEANS,20729,20729,0,934,934,00010,2020-09
0026,APEC,00010,COCOA BEANS,5816711,5816711,0,2332481,2332481,00010,2020-09
0027,ASEAN,00010,COCOA BEANS,65550,65550,0,11400,11400,00010,2020-09
0028,CACM,00010,COCOA BEANS,248900,248900,1110,90892,90892,00010,2020-09
2010,MEXICO,00010,COCOA BEANS,27641,27641,0,0,0,00010,2020-09
2050,GUATEMALA,00010,COCOA BEANS,44965,44965,902,8540,8540,00010,2020-09
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
2110,EL SALVADOR,00010,COCOA BEANS,10560,10560,0,2059,2059,00010,2020-09
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
2190,NICARAGUA,00010,COCOA BEANS,183375,183375,208,78152,78152,00010,2020-09
2230,COSTA RICA,00010,COCOA BEANS,10000,10000,0,2141,2141,00010,2020-09
2410,JAMAICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
2450,HAITI,00010,COCOA BEANS,68362,68362,0,27125,27125,00010,2020-09
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,4202889,4202889,0,1663973,1663973,00010,2020-09
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-09
7880,MADAGASCAR,00010,COCOA BEANS,72457,72457,0,13252,13252,00010,2020-09
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,4520151,4520151,1110,1781990,1781990,00010,2020-09
3XXX,SOUTH AMERICA,00010,COCOA BEANS,23134212,23134212,0,9085032,9085032,00010,2020-09
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
5520,VIETNAM,00010,COCOA BEANS,50063,50063,0,16086,16086,00010,2020-10
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,6139560,6139560,0,2590800,2590800,00010,2020-10
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,7425,7425,0,0,632,00010,2020-10
3010,COLOMBIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
3070,VENEZUELA,00010,COCOA BEANS,55394,55394,0,25437,25437,00010,2020-10
3310,ECUADOR,00010,COCOA BEANS,23614139,23614139,0,9249032,9249032,00010,2020-10
3330,PERU,00010,COCOA BEANS,946723,946723,0,295004,295231,00010,2020-10
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
4210,NETHERLANDS,00010,COCOA BEANS,228000,228000,0,41800,41800,00010,2020-10
4279,FRANCE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
7420,CAMEROON,00010,COCOA BEANS,5759934,5759934,0,2542339,2542339,00010,2020-10
7480,COTE D'IVOIRE,00010,COCOA BEANS,4881243,4881243,0,2424985,2424985,00010,2020-10
7490,GHANA,00010,COCOA BEANS,36764,36764,0,6343,6343,00010,2020-10
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
7630,CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,533523,533523,0,152469,152469,00010,2020-10
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
4419,SWITZERLAND,00010,COCOA BEANS,6002,6002,0,453,453,00010,2020-10
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,42812551,42812551,0,17547574,17548433,00010,2020-10
0003,EUROPEAN UNION,00010,COCOA BEANS,228000,228000,0,41800,41800,00010,2020-10
1XXX,NORTH AMERICA,00010,COCOA BEANS,33139,33139,0,0,0,00010,2020-10
4XXX,EUROPE,00010,COCOA BEANS,234002,234002,0,42253,42253,00010,2020-10
7XXX,AFRICA,00010,COCOA BEANS,11211464,11211464,0,5126136,5126136,00010,2020-10
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,6139560,6139560,0,2590800,2590800,00010,2020-10
5XXX,ASIA,00010,COCOA BEANS,50063,50063,0,16086,16086,00010,2020-10
0017,CAFTA-DR,00010,COCOA BEANS,461629,461629,0,178166,178166,00010,2020-10
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,6139560,6139560,0,2590800,2590800,00010,2020-10
0020,USMCA (NAFTA),00010,COCOA BEANS,33139,33139,0,0,0,00010,2020-10
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,25170037,25170037,0,9772299,9772526,00010,2020-10
0022,OECD,00010,COCOA BEANS,267141,267141,0,42253,42253,00010,2020-10
0023,NATO,00010,COCOA BEANS,228000,228000,0,41800,41800,00010,2020-10
0024,LAFTA,00010,COCOA BEANS,24649395,24649395,0,9569473,9569700,00010,2020-10
0025,EURO AREA,00010,COCOA BEANS,228000,228000,0,41800,41800,00010,2020-10
0026,APEC,00010,COCOA BEANS,7169485,7169485,0,2901890,2902117,00010,2020-10
0027,ASEAN,00010,COCOA BEANS,50063,50063,0,16086,16086,00010,2020-10
0028,CACM,00010,COCOA BEANS,7374,7374,0,1514,1514,00010,2020-10
2010,MEXICO,00010,COCOA BEANS,33139,33139,0,0,0,00010,2020-10
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2110,EL SALVADOR,00010,COCOA BEANS,3520,3520,0,1000,1000,00010,2020-10
2150,HONDURAS,00010,COCOA BEANS,3854,3854,0,514,514,00010,2020-10
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2410,JAMAICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2450,HAITI,00010,COCOA BEANS,59013,59013,0,24660,24660,00010,2020-10
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,454255,454255,0,176652,176652,00010,2020-10
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2020-10
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,528067,528067,0,202826,203458,00010,2020-10
3XXX,SOUTH AMERICA,00010,COCOA BEANS,24616256,24616256,0,9569473,9569700,00010,2020-10
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1511831,1511831,0,624777,624777,00010,2020-11
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
3010,COLOMBIA,00010,COCOA BEANS,3996,3996,696,0,0,00010,2020-11
3070,VENEZUELA,00010,COCOA BEANS,102287,102287,0,45598,45598,00010,2020-11
3310,ECUADOR,00010,COCOA BEANS,19879889,19879889,835,8238027,8238027,00010,2020-11
3330,PERU,00010,COCOA BEANS,503773,503773,522,133240,133240,00010,2020-11
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
3510,BRAZIL,00010,COCOA BEANS,40500,40500,0,9105,9105,00010,2020-11
4210,NETHERLANDS,00010,COCOA BEANS,456934,456934,0,83767,83767,00010,2020-11
4279,FRANCE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
7480,COTE D'IVOIRE,00010,COCOA BEANS,1343557,1343557,0,480377,480377,00010,2020-11
7490,GHANA,00010,COCOA BEANS,242027,242027,0,69262,69262,00010,2020-11
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
7630,CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,533523,533523,0,152469,152469,00010,2020-11
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
4419,SWITZERLAND,00010,COCOA BEANS,5688,5688,0,468,468,00010,2020-11
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,25972267,25972267,3376,10324790,10324790,00010,2020-11
0003,EUROPEAN UNION,00010,COCOA BEANS,456934,456934,0,83767,83767,00010,2020-11
1XXX,NORTH AMERICA,00010,COCOA BEANS,34495,34495,0,0,0,00010,2020-11
4XXX,EUROPE,00010,COCOA BEANS,462622,462622,0,84235,84235,00010,2020-11
7XXX,AFRICA,00010,COCOA BEANS,2248560,2248560,0,743252,743252,00010,2020-11
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1511831,1511831,0,624777,624777,00010,2020-11
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
0017,CAFTA-DR,00010,COCOA BEANS,1184314,1184314,1323,446556,446556,00010,2020-11
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1511831,1511831,0,624777,624777,00010,2020-11
0020,USMCA (NAFTA),00010,COCOA BEANS,34495,34495,0,0,0,00010,2020-11
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,21749254,21749254,3376,8872526,8872526,00010,2020-11
0022,OECD,00010,COCOA BEANS,497117,497117,0,84235,84235,00010,2020-11
0023,NATO,00010,COCOA BEANS,456934,456934,0,83767,83767,00010,2020-11
0024,LAFTA,00010,COCOA BEANS,20564940,20564940,2053,8425970,8425970,00010,2020-11
0025,EURO AREA,00010,COCOA BEANS,456934,456934,0,83767,83767,00010,2020-11
0026,APEC,00010,COCOA BEANS,2050099,2050099,522,758017,758017,00010,2020-11
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
0028,CACM,00010,COCOA BEANS,72793,72793,1323,17472,17472,00010,2020-11
2010,MEXICO,00010,COCOA BEANS,34495,34495,0,0,0,00010,2020-11
2050,GUATEMALA,00010,COCOA BEANS,7193,7193,1323,0,0,00010,2020-11
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2110,EL SALVADOR,00010,COCOA BEANS,17600,17600,0,4992,4992,00010,2020-11
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2190,NICARAGUA,00010,COCOA BEANS,48000,48000,0,12480,12480,00010,2020-11
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2410,JAMAICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,1111521,1111521,0,429084,429084,00010,2020-11
7830,TANZANIA,00010,COCOA BEANS,129453,129453,0,41144,41144,00010,2020-11
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2020-11
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,1184314,1184314,1323,446556,446556,00010,2020-11
3XXX,SOUTH AMERICA,00010,COCOA BEANS,20530445,20530445,2053,8425970,8425970,00010,2020-11
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,2180340,2180340,0,944640,944640,00010,2020-12
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
3010,COLOMBIA,00010,COCOA BEANS,15498,15498,2002,0,0,00010,2020-12
3070,VENEZUELA,00010,COCOA BEANS,36256,36256,0,16577,16577,00010,2020-12
3310,ECUADOR,00010,COCOA BEANS,25559890,25559890,2650,10294755,10294755,00010,2020-12
3330,PERU,00010,COCOA BEANS,773336,773336,1234,332591,337384,00010,2020-12
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
4210,NETHERLANDS,00010,COCOA BEANS,216355,216355,0,39979,39979,00010,2020-12
4279,FRANCE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
7420,CAMEROON,00010,COCOA BEANS,4518644,4518644,0,1864343,1864343,00010,2020-12
7480,COTE D'IVOIRE,00010,COCOA BEANS,51140430,51140430,0,2862305,16970219,00010,2020-12
7490,GHANA,00010,COCOA BEANS,7622967,7622967,0,2439656,2439656,00010,2020-12
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
7630,CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,858679,858679,0,304323,304323,00010,2020-12
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
4419,SWITZERLAND,00010,COCOA BEANS,17570,17570,0,1677,1677,00010,2020-12
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,93353325,93353325,5886,19264262,33377935,00010,2020-12
0003,EUROPEAN UNION,00010,COCOA BEANS,216355,216355,0,39979,39979,00010,2020-12
1XXX,NORTH AMERICA,00010,COCOA BEANS,8777,8777,0,0,0,00010,2020-12
4XXX,EUROPE,00010,COCOA BEANS,233925,233925,0,41656,41656,00010,2020-12
7XXX,AFRICA,00010,COCOA BEANS,64182020,64182020,0,7482627,21590541,00010,2020-12
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,2180340,2180340,0,944640,944640,00010,2020-12
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
0017,CAFTA-DR,00010,COCOA BEANS,363283,363283,0,151416,152382,00010,2020-12
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,2180340,2180340,0,944640,944640,00010,2020-12
0020,USMCA (NAFTA),00010,COCOA BEANS,8777,8777,0,0,0,00010,2020-12
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,26757040,26757040,5886,10795339,10801098,00010,2020-12
0022,OECD,00010,COCOA BEANS,242702,242702,0,41656,41656,00010,2020-12
0023,NATO,00010,COCOA BEANS,216355,216355,0,39979,39979,00010,2020-12
0024,LAFTA,00010,COCOA BEANS,26393757,26393757,5886,10643923,10648716,00010,2020-12
0025,EURO AREA,00010,COCOA BEANS,216355,216355,0,39979,39979,00010,2020-12
0026,APEC,00010,COCOA BEANS,2962453,2962453,1234,1277231,1282024,00010,2020-12
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
0028,CACM,00010,COCOA BEANS,2419,2419,0,0,966,00010,2020-12
2010,MEXICO,00010,COCOA BEANS,8777,8777,0,0,0,00010,2020-12
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2150,HONDURAS,00010,COCOA BEANS,2419,2419,0,0,966,00010,2020-12
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2410,JAMAICA,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2020-12
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,360864,360864,0,151416,151416,00010,2020-12
